,device,subject,browser,batterystats_Joule_calculated,headerSize,workerTime,fetchTime,timeToFirstByte,downloadTime,totalTime,totalLoadTime,dnsLookupTime,fcp,fp,timestamp
21,nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,34.306272,-18446744073709552000,0,-338.1,130.3,-487.9,-357.6,4856,0,2881.5,2881.5,2020.10.16_080924
22,nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,68.30208,-18446744073709552000,0,-406.9,201.3,-739.4,-538.1,11729,0,2663.7,1822.1,2020.10.16_080924
23,nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,36.47952,392,0,355,130.6,167.7,298.3,1509,0,1822.0,1822.0,2020.10.16_080924
24,nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,36.945216,389,0,426.2,129.9,259.0,388.9,5432,0,2068.1,2068.1,2020.10.16_080924
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,40.04985600000001,-18446744073709552000,0,-410.7,193.4,-641.7,-448.3,8882,0,1747.3,1747.3,2020.10.16_080924
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,33.995808000000004,387,0,389.5,129.7,223.1,352.8,3877,0,2168.0,2168.0,2020.10.16_080924
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,35.082432,-18446744073709552000,0,-341.7,157.6,-544.8,-387.2,8912,0,2863.2,2863.2,2020.10.16_080924
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,36.634752,389,0,445.5,130.1,293.1,423.2,2928,0,3072.4,2973.7,2020.10.16_080924
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,38.34230400000001,-18446744073709552000,0,-280.3,141.0,-445.7,-304.7,1573,0,1913.8,1913.8,2020.10.16_080924
0,nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,57.214188,-18446744073709552000,0,-320.6,128.7,-478.7,-350,8434,0,1978.8,1978.8,2020.10.16_093026
1,nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,34.731648,-18446744073709552000,0,-307.2,129.4,-470.5,-341.1,11364,0,2412.8,2412.8,2020.10.16_093026
2,nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,50.081796,391,0,511.8,160.0,290.6,450.6,3109,0,1886.0,1886.0,2020.10.16_093026
3,nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,49.926744,-18446744073709552000,0,-410.0,147.9,-655.2,-507.3,2176,0,2181.0,2181.0,2020.10.16_093026
4,nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,44.18982000000001,392,0,210.4,131.2,33.9,165.1,3535,0,1972.1,1972.1,2020.10.16_093026
5,nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,33.18112800000001,-18446744073709552000,0,-331.0,128.8,-488.6,-359.8,3514,0,2016.4,2016.4,2020.10.16_093026
6,nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,36.43722,-18446744073709552000,0,-330.9,132.1,-480.8,-348.7,15729,0,2415.9,2415.9,2020.10.16_093026
7,nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,38.918052,392,0,374.8,153.2,197.7,350.9,9448,0,2521.8,2521.8,2020.10.16_093026
8,nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,46.360548,-18446744073709552000,0,-281.4,139.5,-469.9,-330.4,12957,0,4768.3,4768.3,2020.10.16_093026
9,nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,40.778676000000004,390,0,513.2,128.8,356.2,485,4231,0,2187.7,2187.7,2020.10.16_093026
10,nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,33.026076,390,0,200.6,128.9,26.0,154.9,1456,0,2424.6,2424.6,2020.10.16_093026
11,nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,33.18112800000001,392,0,298.7,135.6,86.7,222.3,810,0,1548.2,1548.2,2020.10.16_093026
12,nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,34.11144000000001,-18446744073709552000,0,-277.8,132.4,-462.3,-329.9,4406,0,3539.6,3539.6,2020.10.16_093026
13,nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,34.421544000000004,387,0,169.5,134.0,13.0,147,4433,0,1863.0,1863.0,2020.10.16_093026
14,nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,38.29784400000001,390,0,344.5,129.1,169.0,298.1,3214,0,3064.7,3064.7,2020.10.16_093026
15,nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,32.715971999999994,384,0,281.6,133.2,133.1,266.3,1688,0,1190.0,1190.0,2020.10.16_093026
16,nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,45.27820800000001,389,0,534.7,132.5,389.8,522.3,21198,0,1693.8,1693.8,2020.10.16_093026
17,nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,44.03476799999999,-18446744073709552000,0,-314.5,182.6,-532.4,-349.8,8123,0,1262.1,1262.1,2020.10.16_093026
18,nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,44.03476799999999,393,0,488.7,143.2,304.3,447.5,8564,0,2899.3,2899.3,2020.10.16_093026
19,nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,44.344872,-18446744073709552000,0,-328.2,128.9,-478.4,-349.5,13458,0,10198.2,10198.2,2020.10.16_093026
20,nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,50.702003999999995,-18446744073709552000,0,-280.6,143.9,-481.1,-337.2,7222,0,2616.6,2616.6,2020.10.16_093026
21,nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,38.29784400000001,-18446744073709552000,0,-373.7,128.6,-556.3,-427.7,4656,0,3012.9,3012.9,2020.10.16_093026
22,nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,62.64100799999999,-18446744073709552000,0,-338.9,129.5,-528.7,-399.2,12364,0,2755.7,2644.6,2020.10.16_093026
23,nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,31.0104,392,0,376.9,130.8,153.4,284.2,1594,0,1842.8,1842.8,2020.10.16_093026
24,nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,42.329196,389,0,385.3,135.0,218.6,353.6,5680,0,1990.6,1990.6,2020.10.16_093026
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,41.398884,-18446744073709552000,0,-311.3,128.8,-460.3,-331.5,6815,0,1677.7,1677.7,2020.10.16_093026
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,40.468572,387,0,406.7,134.2,219.2,353.4,3686,0,2032.8,2032.8,2020.10.16_093026
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,49.306536,-18446744073709552000,0,-413.0,156.3,-710.5,-554.2,8523,0,2844.5,2844.5,2020.10.16_093026
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,33.801336,389,0,486.2,135.1,247.2,382.3,3487,0,3868.7,3868.7,2020.10.16_093026
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,39.228156,-18446744073709552000,0,-401.6,202.4,-626.8,-424.4,1549,0,1966.4,1966.4,2020.10.16_093026
